0,open,high,low,close
2020-03-30 12:00:00+09:00,645592.0,646500.0,644272.0,645902.0
2020-03-30 12:15:00+09:00,645902.0,648600.0,645650.0,648200.0
2020-03-30 12:30:00+09:00,648189.0,648902.0,645721.0,646508.0
2020-03-30 12:45:00+09:00,646544.0,648000.0,645300.0,648000.0
2020-03-30 13:00:00+09:00,648013.0,649440.0,647119.0,649440.0
2020-03-30 13:15:00+09:00,649440.0,653014.0,649416.0,651240.0
2020-03-30 13:30:00+09:00,651505.0,652594.0,650478.0,650734.0
2020-03-30 13:45:00+09:00,650761.0,653006.0,650000.0,652288.0
2020-03-30 14:00:00+09:00,652682.0,672110.0,652444.0,669154.0
2020-03-30 14:15:00+09:00,669154.0,669990.0,667136.0,667750.0
2020-03-30 14:30:00+09:00,667998.0,675640.0,667767.0,673536.0
2020-03-30 14:45:00+09:00,673535.0,673686.0,670000.0,671312.0
2020-03-30 15:00:00+09:00,671312.0,672960.0,668500.0,670000.0
2020-03-30 15:15:00+09:00,670000.0,670999.0,668000.0,670018.0
2020-03-30 15:30:00+09:00,670431.0,673168.0,669785.0,672500.0
2020-03-30 15:45:00+09:00,672480.0,678070.0,672480.0,675632.0
2020-03-30 16:00:00+09:00,675433.0,686000.0,675433.0,683835.0
2020-03-30 16:15:00+09:00,683851.0,687248.0,676500.0,679310.0
2020-03-30 16:30:00+09:00,679340.0,682000.0,677550.0,680738.0
2020-03-30 16:45:00+09:00,680517.0,681097.0,677510.0,678196.0
2020-03-30 17:00:00+09:00,678196.0,682005.0,678190.0,681790.0
2020-03-30 17:15:00+09:00,681790.0,683530.0,678436.0,679590.0
2020-03-30 17:30:00+09:00,679574.0,681500.0,677500.0,681500.0
2020-03-30 17:45:00+09:00,681500.0,681500.0,678440.0,679462.0
2020-03-30 18:00:00+09:00,679523.0,680499.0,677470.0,677590.0
2020-03-30 18:15:00+09:00,677400.0,679672.0,676115.0,679406.0
2020-03-30 18:30:00+09:00,679428.0,680500.0,678184.0,678184.0
2020-03-30 18:45:00+09:00,678195.0,678668.0,676731.0,677824.0
2020-03-30 19:00:00+09:00,677936.0,680000.0,677504.0,679424.0
2020-03-30 19:15:00+09:00,679470.0,681692.0,679367.0,680690.0
2020-03-30 19:30:00+09:00,680939.0,685500.0,680758.0,683494.0
2020-03-30 19:45:00+09:00,683492.0,687000.0,681149.0,683000.0
2020-03-30 20:00:00+09:00,682537.0,684725.0,681270.0,682640.0
2020-03-30 20:15:00+09:00,682658.0,686918.0,682193.0,686169.0
2020-03-30 20:30:00+09:00,686242.0,694661.0,686242.0,690151.0
2020-03-30 20:45:00+09:00,690150.0,692231.0,690000.0,690983.0
2020-03-30 21:00:00+09:00,690975.0,693200.0,688108.0,688196.0
2020-03-30 21:15:00+09:00,688000.0,690305.0,687560.0,689433.0
2020-03-30 21:30:00+09:00,689372.0,689374.0,685048.0,688635.0
2020-03-30 21:45:00+09:00,688676.0,688676.0,684210.0,686290.0
2020-03-30 22:00:00+09:00,686363.0,689000.0,685987.0,687564.0
2020-03-30 22:15:00+09:00,687569.0,688280.0,684510.0,688189.0
2020-03-30 22:30:00+09:00,688189.0,688500.0,685500.0,686031.0
2020-03-30 22:45:00+09:00,686011.0,687930.0,683902.0,683902.0
2020-03-30 23:00:00+09:00,684140.0,684140.0,680200.0,680944.0
2020-03-30 23:15:00+09:00,680960.0,686730.0,680569.0,684249.0
2020-03-30 23:30:00+09:00,684304.0,686431.0,684131.0,685700.0
2020-03-30 23:45:00+09:00,685700.0,687180.0,684808.0,686846.0
2020-03-31 00:00:00+09:00,686996.0,690839.0,686996.0,690839.0
2020-03-31 00:15:00+09:00,690871.0,693830.0,689710.0,692006.0
2020-03-31 00:30:00+09:00,692288.0,697904.0,689077.0,690340.0
2020-03-31 00:45:00+09:00,690340.0,690340.0,685633.0,688157.0
2020-03-31 01:00:00+09:00,688643.0,689361.0,684361.0,687858.0
2020-03-31 01:15:00+09:00,687553.0,690000.0,686551.0,688241.0
2020-03-31 01:30:00+09:00,688410.0,691696.0,687839.0,689820.0
2020-03-31 01:45:00+09:00,689820.0,692442.0,689161.0,691500.0
2020-03-31 02:00:00+09:00,691513.0,692074.0,688290.0,689500.0
2020-03-31 02:15:00+09:00,689500.0,690089.0,687341.0,688667.0
2020-03-31 02:30:00+09:00,688258.0,689030.0,686863.0,689030.0
2020-03-31 02:45:00+09:00,689016.0,691138.0,688755.0,689260.0
2020-03-31 03:00:00+09:00,689066.0,689799.0,686380.0,686894.0
2020-03-31 03:15:00+09:00,686894.0,687480.0,685942.0,687200.0
2020-03-31 03:30:00+09:00,687373.0,689915.0,687354.0,689274.0
2020-03-31 03:45:00+09:00,689418.0,690494.0,688780.0,689748.0
2020-03-31 04:00:00+09:00,688900.0,690750.0,688900.0,690250.0
2020-03-31 04:15:00+09:00,690250.0,693029.0,687777.0,688432.0
2020-03-31 04:30:00+09:00,688128.0,690008.0,687501.0,688531.0
2020-03-31 04:45:00+09:00,688973.0,690500.0,688754.0,689469.0
2020-03-31 05:00:00+09:00,689489.0,695000.0,688920.0,695000.0
2020-03-31 05:15:00+09:00,695000.0,702660.0,695000.0,696910.0
2020-03-31 05:30:00+09:00,696910.0,699390.0,696793.0,698510.0
2020-03-31 05:45:00+09:00,698410.0,702000.0,697630.0,699760.0
2020-03-31 06:00:00+09:00,699687.0,710000.0,699687.0,707574.0
2020-03-31 06:15:00+09:00,707574.0,707746.0,702004.0,705000.0
2020-03-31 06:30:00+09:00,705000.0,706948.0,702000.0,703601.0
2020-03-31 06:45:00+09:00,703680.0,708980.0,703680.0,707598.0
2020-03-31 07:00:00+09:00,707533.0,709696.0,705206.0,705745.0
2020-03-31 07:15:00+09:00,706094.0,713300.0,705652.0,713100.0
2020-03-31 07:30:00+09:00,713190.0,714000.0,708019.0,709310.0
2020-03-31 07:45:00+09:00,709116.0,709274.0,699017.0,701200.0
2020-03-31 08:00:00+09:00,701201.0,703740.0,698810.0,702043.0
2020-03-31 08:15:00+09:00,701981.0,704465.0,700000.0,701866.0
2020-03-31 08:30:00+09:00,701566.0,701917.0,696153.0,697352.0
2020-03-31 08:45:00+09:00,696956.0,697836.0,691348.0,693472.0
2020-03-31 09:00:00+09:00,693093.0,699500.0,692000.0,698199.0
2020-03-31 09:15:00+09:00,698020.0,700794.0,697424.0,699932.0
2020-03-31 09:30:00+09:00,699658.0,701591.0,697936.0,700014.0
2020-03-31 09:45:00+09:00,700239.0,703800.0,699471.0,700510.0
2020-03-31 10:00:00+09:00,700510.0,704162.0,700510.0,704162.0
2020-03-31 10:15:00+09:00,704161.0,705696.0,702261.0,705265.0
2020-03-31 10:30:00+09:00,705279.0,707370.0,704841.0,706870.0
2020-03-31 10:45:00+09:00,707300.0,708670.0,705793.0,708551.0
2020-03-31 11:00:00+09:00,708551.0,709000.0,705000.0,705038.0
2020-03-31 11:15:00+09:00,705000.0,706244.0,704200.0,705883.0
2020-03-31 11:30:00+09:00,705901.0,707000.0,705690.0,706953.0
2020-03-31 11:45:00+09:00,706999.0,707498.0,702672.0,703050.0
2020-03-31 12:00:00+09:00,703050.0,703050.0,698196.0,698930.0
2020-03-31 12:15:00+09:00,698671.0,701681.0,697000.0,701350.0
2020-03-31 12:30:00+09:00,701448.0,703200.0,700845.0,703115.0
2020-03-31 12:45:00+09:00,703145.0,704500.0,700000.0,700078.0
2020-03-31 13:00:00+09:00,700078.0,701550.0,698001.0,699522.0
2020-03-31 13:15:00+09:00,699407.0,699955.0,696500.0,698948.0
2020-03-31 13:30:00+09:00,698507.0,698508.0,692813.0,694705.0
2020-03-31 13:45:00+09:00,694674.0,695267.0,692470.0,694204.0
2020-03-31 14:00:00+09:00,693800.0,696671.0,692000.0,696671.0
2020-03-31 14:15:00+09:00,696828.0,698000.0,694800.0,698000.0
2020-03-31 14:30:00+09:00,698210.0,698500.0,697350.0,698428.0
2020-03-31 14:45:00+09:00,698428.0,698428.0,695883.0,696730.0
2020-03-31 15:00:00+09:00,696730.0,697000.0,692523.0,694167.0
2020-03-31 15:15:00+09:00,694167.0,698100.0,693930.0,697331.0
2020-03-31 15:30:00+09:00,697330.0,701691.0,696724.0,700434.0
2020-03-31 15:45:00+09:00,700627.0,702008.0,700052.0,702008.0
2020-03-31 16:00:00+09:00,702038.0,702038.0,700650.0,701558.0
2020-03-31 16:15:00+09:00,701791.0,702948.0,701187.0,702779.0
2020-03-31 16:30:00+09:00,702746.0,702746.0,699000.0,699293.0
2020-03-31 16:45:00+09:00,699391.0,701100.0,699200.0,700605.0
2020-03-31 17:00:00+09:00,700600.0,702198.0,700373.0,701659.0
2020-03-31 17:15:00+09:00,701476.0,705605.0,701098.0,703355.0
2020-03-31 17:30:00+09:00,703355.0,707206.0,703119.0,706321.0
2020-03-31 17:45:00+09:00,706321.0,707494.0,703380.0,707285.0
2020-03-31 18:00:00+09:00,707395.0,707493.0,704000.0,704710.0
2020-03-31 18:15:00+09:00,704804.0,705196.0,702500.0,705196.0
2020-03-31 18:30:00+09:00,705196.0,706900.0,703742.0,706289.0
2020-03-31 18:45:00+09:00,706372.0,706550.0,699230.0,701014.0
2020-03-31 19:00:00+09:00,701014.0,701014.0,696170.0,698300.0
2020-03-31 19:15:00+09:00,698519.0,700112.0,697347.0,698000.0
2020-03-31 19:30:00+09:00,698000.0,699500.0,697000.0,698075.0
2020-03-31 19:45:00+09:00,697975.0,699500.0,696941.0,699234.0
2020-03-31 20:00:00+09:00,699461.0,699595.0,691400.0,692575.0
2020-03-31 20:15:00+09:00,692575.0,695926.0,691247.0,694604.0
2020-03-31 20:30:00+09:00,694604.0,696520.0,694556.0,696358.0
2020-03-31 20:45:00+09:00,696201.0,697660.0,694417.0,696472.0
2020-03-31 21:00:00+09:00,696663.0,697220.0,689420.0,689420.0
2020-03-31 21:15:00+09:00,690412.0,693826.0,689757.0,693826.0
2020-03-31 21:30:00+09:00,693545.0,694620.0,691669.0,693000.0
2020-03-31 21:45:00+09:00,692803.0,701888.0,692303.0,700000.0
2020-03-31 22:00:00+09:00,700000.0,701949.0,697960.0,700186.0
2020-03-31 22:15:00+09:00,700260.0,703505.0,699813.0,700339.0
2020-03-31 22:30:00+09:00,700000.0,700000.0,695320.0,698373.0
2020-03-31 22:45:00+09:00,698373.0,698670.0,695490.0,697430.0
2020-03-31 23:00:00+09:00,697480.0,701000.0,697276.0,700650.0
2020-03-31 23:15:00+09:00,700645.0,701950.0,699500.0,701000.0
2020-03-31 23:30:00+09:00,701100.0,701887.0,698640.0,699179.0
2020-03-31 23:45:00+09:00,698900.0,701050.0,697925.0,698761.0
2020-04-01 00:00:00+09:00,698500.0,701330.0,697949.0,700000.0
2020-04-01 00:15:00+09:00,700000.0,701787.0,693800.0,696280.0
2020-04-01 00:30:00+09:00,696200.0,698501.0,696100.0,697652.0
2020-04-01 00:45:00+09:00,697657.0,697800.0,695093.0,696755.0
2020-04-01 01:00:00+09:00,696760.0,699300.0,695505.0,698151.0
2020-04-01 01:15:00+09:00,698451.0,699130.0,696830.0,697167.0
2020-04-01 01:30:00+09:00,696937.0,697238.0,693660.0,696525.0
2020-04-01 01:45:00+09:00,695908.0,698064.0,695172.0,695500.0
2020-04-01 02:00:00+09:00,695500.0,698174.0,695500.0,697599.0
2020-04-01 02:15:00+09:00,697277.0,697390.0,693907.0,693907.0
2020-04-01 02:30:00+09:00,693907.0,696375.0,692870.0,695857.0
2020-04-01 02:45:00+09:00,696242.0,698260.0,696242.0,697586.0
2020-04-01 03:00:00+09:00,697623.0,698734.0,696772.0,696772.0
2020-04-01 03:15:00+09:00,696975.0,699294.0,696690.0,699294.0
2020-04-01 03:30:00+09:00,699300.0,700870.0,697450.0,698760.0
2020-04-01 03:45:00+09:00,698093.0,698907.0,696850.0,697904.0
2020-04-01 04:00:00+09:00,698493.0,698494.0,696772.0,696915.0
2020-04-01 04:15:00+09:00,697384.0,697444.0,694581.0,695500.0
2020-04-01 04:30:00+09:00,695649.0,698471.0,695644.0,696503.0
2020-04-01 04:45:00+09:00,696434.0,698000.0,694968.0,696881.0
2020-04-01 05:00:00+09:00,697000.0,700877.0,696998.0,699050.0
2020-04-01 05:15:00+09:00,699030.0,700150.0,697307.0,699130.0
2020-04-01 05:30:00+09:00,699106.0,699427.0,695935.0,695936.0
2020-04-01 05:45:00+09:00,695935.0,697960.0,695886.0,697960.0
2020-04-01 06:00:00+09:00,697838.0,699106.0,697580.0,698800.0
2020-04-01 06:15:00+09:00,698800.0,698888.0,696500.0,696500.0
2020-04-01 06:30:00+09:00,696263.0,697100.0,693360.0,694103.0
2020-04-01 06:45:00+09:00,694103.0,696500.0,693306.0,695963.0
2020-04-01 07:00:00+09:00,696073.0,696307.0,693509.0,694484.0
2020-04-01 07:15:00+09:00,694563.0,696000.0,694213.0,694342.0
2020-04-01 07:30:00+09:00,694337.0,695659.0,693680.0,694500.0
2020-04-01 07:45:00+09:00,694963.0,696440.0,694728.0,694932.0
2020-04-01 08:00:00+09:00,695339.0,695932.0,693005.0,693931.0
2020-04-01 08:15:00+09:00,693931.0,694163.0,690305.0,692105.0
2020-04-01 08:30:00+09:00,691704.0,693613.0,691123.0,693257.0
2020-04-01 08:45:00+09:00,693513.0,694307.0,691308.0,691824.0
2020-04-01 09:00:00+09:00,691991.0,693307.0,684707.0,687236.0
2020-04-01 09:15:00+09:00,686800.0,686800.0,675000.0,675103.0
2020-04-01 09:30:00+09:00,674874.0,678543.0,672250.0,676915.0
2020-04-01 09:45:00+09:00,676849.0,681920.0,675600.0,680000.0
2020-04-01 10:00:00+09:00,680060.0,682500.0,678000.0,678795.0
2020-04-01 10:15:00+09:00,678795.0,680878.0,678379.0,680087.0
2020-04-01 10:30:00+09:00,680684.0,681000.0,679150.0,679390.0
2020-04-01 10:45:00+09:00,679341.0,680863.0,679041.0,679658.0
2020-04-01 11:00:00+09:00,679757.0,682541.0,679445.0,681812.0
2020-04-01 11:15:00+09:00,681852.0,684080.0,681852.0,683000.0
2020-04-01 11:30:00+09:00,683278.0,683547.0,681592.0,682604.0
2020-04-01 11:45:00+09:00,682581.0,683475.0,681900.0,683148.0
2020-04-01 12:00:00+09:00,683011.0,687460.0,682649.0,687000.0
2020-04-01 12:15:00+09:00,687000.0,687887.0,686160.0,687176.0
2020-04-01 12:30:00+09:00,686840.0,687510.0,685000.0,687510.0
2020-04-01 12:45:00+09:00,687586.0,690358.0,687000.0,689102.0
2020-04-01 13:00:00+09:00,689288.0,690000.0,686900.0,688294.0
2020-04-01 13:15:00+09:00,688443.0,688885.0,687309.0,687801.0
2020-04-01 13:30:00+09:00,687621.0,687621.0,684886.0,684929.0
2020-04-01 13:45:00+09:00,685086.0,686116.0,684740.0,685754.0
2020-04-01 14:00:00+09:00,685719.0,686339.0,681730.0,684068.0
2020-04-01 14:15:00+09:00,684068.0,684500.0,683008.0,684068.0
2020-04-01 14:30:00+09:00,684068.0,684068.0,680335.0,680828.0
2020-04-01 14:45:00+09:00,680828.0,682182.0,678400.0,679918.0
2020-04-01 15:00:00+09:00,679918.0,680753.0,678040.0,678684.0
2020-04-01 15:15:00+09:00,678868.0,680270.0,677260.0,680064.0
2020-04-01 15:30:00+09:00,680140.0,682000.0,679431.0,682000.0
2020-04-01 15:45:00+09:00,682169.0,682500.0,680368.0,681209.0
2020-04-01 16:00:00+09:00,681210.0,682830.0,680000.0,682300.0
2020-04-01 16:15:00+09:00,682028.0,683249.0,681179.0,683249.0
2020-04-01 16:30:00+09:00,683246.0,684531.0,682580.0,683961.0
2020-04-01 16:45:00+09:00,683961.0,684766.0,682100.0,684766.0
2020-04-01 17:00:00+09:00,684442.0,684687.0,680000.0,682065.0
2020-04-01 17:15:00+09:00,681999.0,683422.0,681700.0,682296.0
2020-04-01 17:30:00+09:00,682253.0,682866.0,679990.0,681952.0
2020-04-01 17:45:00+09:00,681877.0,682666.0,681056.0,681056.0
2020-04-01 18:00:00+09:00,681057.0,682165.0,678550.0,679030.0
2020-04-01 18:15:00+09:00,678978.0,682149.0,678978.0,681030.0
2020-04-01 18:30:00+09:00,680581.0,680669.0,678100.0,678474.0
2020-04-01 18:45:00+09:00,678474.0,682202.0,677493.0,681132.0
2020-04-01 19:00:00+09:00,680954.0,681715.0,679800.0,680357.0
2020-04-01 19:15:00+09:00,680335.0,682000.0,679819.0,681362.0
2020-04-01 19:30:00+09:00,681580.0,682000.0,679500.0,679985.0
2020-04-01 19:45:00+09:00,679460.0,680543.0,679080.0,679592.0
2020-04-01 20:00:00+09:00,679721.0,679799.0,678001.0,679107.0
2020-04-01 20:15:00+09:00,679107.0,679610.0,677000.0,679340.0
2020-04-01 20:30:00+09:00,679512.0,681198.0,679231.0,680541.0
2020-04-01 20:45:00+09:00,680643.0,680810.0,678662.0,680468.0
2020-04-01 21:00:00+09:00,680470.0,684500.0,672016.0,672719.0
2020-04-01 21:15:00+09:00,672841.0,675519.0,671591.0,673577.0
2020-04-01 21:30:00+09:00,673577.0,674650.0,672590.0,673711.0
2020-04-01 21:45:00+09:00,673724.0,674000.0,670311.0,671396.0
2020-04-01 22:00:00+09:00,670907.0,673108.0,670500.0,671568.0
2020-04-01 22:15:00+09:00,671562.0,672388.0,670863.0,671554.0
2020-04-01 22:30:00+09:00,671554.0,672831.0,665960.0,668725.0
2020-04-01 22:45:00+09:00,668704.0,669488.0,667467.0,669043.0
2020-04-01 23:00:00+09:00,669043.0,671294.0,668258.0,671234.0
2020-04-01 23:15:00+09:00,671244.0,671726.0,670033.0,670840.0
2020-04-01 23:30:00+09:00,670849.0,674870.0,670676.0,673688.0
2020-04-01 23:45:00+09:00,673878.0,674786.0,672860.0,672860.0
2020-04-02 00:00:00+09:00,672953.0,674626.0,672142.0,674364.0
2020-04-02 00:15:00+09:00,674370.0,674612.0,671116.0,671542.0
2020-04-02 00:30:00+09:00,671542.0,672627.0,670900.0,670906.0
2020-04-02 00:45:00+09:00,670903.0,671287.0,669738.0,670540.0
2020-04-02 01:00:00+09:00,670540.0,670540.0,665570.0,668723.0
2020-04-02 01:15:00+09:00,668723.0,668795.0,666677.0,667513.0
2020-04-02 01:30:00+09:00,667443.0,669346.0,663760.0,666427.0
2020-04-02 01:45:00+09:00,666183.0,667160.0,662000.0,665830.0
2020-04-02 02:00:00+09:00,665514.0,668182.0,664180.0,665459.0
2020-04-02 02:15:00+09:00,665918.0,667696.0,664992.0,667696.0
2020-04-02 02:30:00+09:00,667556.0,669400.0,667124.0,668468.0
2020-04-02 02:45:00+09:00,668230.0,668327.0,666819.0,667725.0
2020-04-02 03:00:00+09:00,668020.0,670000.0,666663.0,669500.0
2020-04-02 03:15:00+09:00,669359.0,670527.0,669105.0,670246.0
2020-04-02 03:30:00+09:00,670269.0,670269.0,667328.0,667328.0
2020-04-02 03:45:00+09:00,667500.0,668110.0,666882.0,667186.0
2020-04-02 04:00:00+09:00,667076.0,668644.0,666460.0,666553.0
2020-04-02 04:15:00+09:00,666553.0,666554.0,663944.0,664646.0
2020-04-02 04:30:00+09:00,665078.0,666092.0,664134.0,665903.0
2020-04-02 04:45:00+09:00,665903.0,669015.0,665903.0,668371.0
2020-04-02 05:00:00+09:00,667957.0,672000.0,667197.0,669084.0
2020-04-02 05:15:00+09:00,668938.0,676820.0,668938.0,673916.0
2020-04-02 05:30:00+09:00,673917.0,681550.0,673917.0,678860.0
2020-04-02 05:45:00+09:00,678793.0,685451.0,678793.0,681515.0
2020-04-02 06:00:00+09:00,681996.0,688990.0,681992.0,685101.0
2020-04-02 06:15:00+09:00,685100.0,686535.0,682884.0,683175.0
2020-04-02 06:30:00+09:00,683175.0,684360.0,681813.0,683172.0
2020-04-02 06:45:00+09:00,683332.0,684138.0,682099.0,682737.0
2020-04-02 07:00:00+09:00,682983.0,686984.0,682983.0,684955.0
2020-04-02 07:15:00+09:00,685165.0,698900.0,685165.0,695500.0
2020-04-02 07:30:00+09:00,695646.0,710000.0,695500.0,706471.0
2020-04-02 07:45:00+09:00,706712.0,707654.0,701045.0,702207.0
2020-04-02 08:00:00+09:00,702207.0,705000.0,699630.0,702999.0
2020-04-02 08:15:00+09:00,703000.0,708800.0,702530.0,707930.0
2020-04-02 08:30:00+09:00,707928.0,719500.0,707928.0,714500.0
2020-04-02 08:45:00+09:00,714680.0,718010.0,712931.0,714987.0
2020-04-02 09:00:00+09:00,715500.0,725044.0,715500.0,720334.0
2020-04-02 09:15:00+09:00,720794.0,720875.0,712250.0,713693.0
2020-04-02 09:30:00+09:00,713549.0,715421.0,708422.0,713247.0
2020-04-02 09:45:00+09:00,713247.0,715000.0,710942.0,713134.0
2020-04-02 10:00:00+09:00,713483.0,716102.0,709890.0,710780.0
2020-04-02 10:15:00+09:00,711132.0,714000.0,710206.0,712470.0
2020-04-02 10:30:00+09:00,712472.0,715200.0,712472.0,712948.0
2020-04-02 10:45:00+09:00,713098.0,713710.0,707880.0,708872.0
2020-04-02 11:00:00+09:00,708688.0,711594.0,708688.0,710472.0
2020-04-02 11:15:00+09:00,711000.0,713380.0,710821.0,711444.0
2020-04-02 11:30:00+09:00,711529.0,713186.0,710535.0,712693.0
2020-04-02 11:45:00+09:00,712316.0,713000.0,710570.0,712125.0
2020-04-02 12:00:00+09:00,712614.0,713324.0,710000.0,710117.0
2020-04-02 12:15:00+09:00,710570.0,711160.0,709500.0,710476.0
2020-04-02 12:30:00+09:00,710476.0,710919.0,709610.0,710919.0
2020-04-02 12:45:00+09:00,710998.0,712000.0,710076.0,712000.0
2020-04-02 13:00:00+09:00,711990.0,715000.0,711990.0,714459.0
2020-04-02 13:15:00+09:00,714377.0,714377.0,712100.0,712512.0
2020-04-02 13:30:00+09:00,712927.0,713933.0,712499.0,713142.0
2020-04-02 13:45:00+09:00,713173.0,713275.0,710339.0,710760.0
2020-04-02 14:00:00+09:00,710783.0,711410.0,709160.0,709200.0
2020-04-02 14:15:00+09:00,709237.0,710868.0,707150.0,707886.0
2020-04-02 14:30:00+09:00,707516.0,710500.0,707516.0,710500.0
2020-04-02 14:45:00+09:00,710495.0,711423.0,709116.0,711071.0
2020-04-02 15:00:00+09:00,711140.0,712000.0,710570.0,711517.0
2020-04-02 15:15:00+09:00,711517.0,711517.0,709697.0,711090.0
2020-04-02 15:30:00+09:00,711367.0,713860.0,711367.0,713410.0
2020-04-02 15:45:00+09:00,713500.0,716500.0,713025.0,715457.0
2020-04-02 16:00:00+09:00,715647.0,716260.0,713701.0,713767.0
2020-04-02 16:15:00+09:00,713767.0,719525.0,712791.0,718000.0
2020-04-02 16:30:00+09:00,718106.0,718709.0,715371.0,716565.0
2020-04-02 16:45:00+09:00,716565.0,716636.0,715215.0,716331.0
2020-04-02 17:00:00+09:00,716331.0,718650.0,712620.0,714080.0
2020-04-02 17:15:00+09:00,714080.0,716276.0,713526.0,716000.0
2020-04-02 17:30:00+09:00,716000.0,716300.0,714188.0,715450.0
2020-04-02 17:45:00+09:00,715450.0,717064.0,715409.0,716900.0
2020-04-02 18:00:00+09:00,717040.0,717415.0,715290.0,715811.0
2020-04-02 18:15:00+09:00,715799.0,716032.0,714281.0,715641.0
2020-04-02 18:30:00+09:00,715424.0,716980.0,715311.0,716351.0
2020-04-02 18:45:00+09:00,716351.0,717100.0,714280.0,715611.0
2020-04-02 19:00:00+09:00,715887.0,723000.0,715818.0,719349.0
2020-04-02 19:15:00+09:00,719350.0,719760.0,713740.0,715662.0
2020-04-02 19:30:00+09:00,715662.0,717500.0,714812.0,717000.0
2020-04-02 19:45:00+09:00,717071.0,717794.0,716140.0,717794.0
2020-04-02 20:00:00+09:00,717787.0,717787.0,713270.0,715587.0
2020-04-02 20:15:00+09:00,715651.0,718420.0,715390.0,717582.0
2020-04-02 20:30:00+09:00,717150.0,721000.0,716700.0,719836.0
2020-04-02 20:45:00+09:00,719900.0,721965.0,718400.0,720670.0
2020-04-02 21:00:00+09:00,720522.0,724150.0,715780.0,719002.0
2020-04-02 21:15:00+09:00,719048.0,722527.0,719048.0,720500.0
2020-04-02 21:30:00+09:00,720500.0,722000.0,715595.0,716783.0
2020-04-02 21:45:00+09:00,716732.0,718070.0,715055.0,716401.0
2020-04-02 22:00:00+09:00,716397.0,718000.0,712339.0,712451.0
2020-04-02 22:15:00+09:00,712775.0,715364.0,712130.0,714996.0
2020-04-02 22:30:00+09:00,714996.0,718630.0,714000.0,714914.0
2020-04-02 22:45:00+09:00,714921.0,715208.0,712110.0,714354.0
2020-04-02 23:00:00+09:00,714379.0,716173.0,712910.0,715187.0
2020-04-02 23:15:00+09:00,715187.0,718739.0,715023.0,718150.0
2020-04-02 23:30:00+09:00,718150.0,735000.0,718000.0,732460.0
2020-04-02 23:45:00+09:00,732645.0,737000.0,727910.0,733152.0
2020-04-03 00:00:00+09:00,733151.0,733194.0,728820.0,728821.0
2020-04-03 00:15:00+09:00,728867.0,731498.0,725896.0,731116.0
2020-04-03 00:30:00+09:00,730730.0,734880.0,729820.0,732328.0
2020-04-03 00:45:00+09:00,731535.0,737800.0,730805.0,735581.0
2020-04-03 01:00:00+09:00,735803.0,744444.0,733880.0,742768.0
2020-04-03 01:15:00+09:00,742144.0,745000.0,739620.0,742592.0
2020-04-03 01:30:00+09:00,743389.0,745089.0,741078.0,742050.0
2020-04-03 01:45:00+09:00,742050.0,747000.0,741000.0,747000.0
2020-04-03 02:00:00+09:00,747000.0,778000.0,747000.0,766000.0
2020-04-03 02:15:00+09:00,765983.0,770821.0,761855.0,769155.0
2020-04-03 02:30:00+09:00,769155.0,770500.0,764933.0,766322.0
2020-04-03 02:45:00+09:00,766500.0,768360.0,763290.0,765239.0
2020-04-03 03:00:00+09:00,765227.0,765918.0,740279.0,743967.0
2020-04-03 03:15:00+09:00,743968.0,748657.0,739500.0,745699.0
2020-04-03 03:30:00+09:00,745699.0,747925.0,732850.0,736514.0
2020-04-03 03:45:00+09:00,736912.0,737360.0,728760.0,733420.0
2020-04-03 04:00:00+09:00,735000.0,736442.0,732235.0,733491.0
2020-04-03 04:15:00+09:00,733491.0,742282.0,732916.0,740832.0
2020-04-03 04:30:00+09:00,740649.0,741323.0,734161.0,736170.0
2020-04-03 04:45:00+09:00,735685.0,737570.0,732735.0,735111.0
2020-04-03 05:00:00+09:00,734833.0,735111.0,728410.0,729500.0
2020-04-03 05:15:00+09:00,729400.0,733500.0,719980.0,723056.0
2020-04-03 05:30:00+09:00,722515.0,727550.0,721792.0,725723.0
2020-04-03 05:45:00+09:00,725176.0,729844.0,724500.0,728416.0
2020-04-03 06:00:00+09:00,727809.0,731685.0,724974.0,730149.0
2020-04-03 06:15:00+09:00,730149.0,733793.0,728521.0,732500.0
2020-04-03 06:30:00+09:00,732130.0,738000.0,732130.0,736153.0
2020-04-03 06:45:00+09:00,736151.0,739128.0,736151.0,738000.0
2020-04-03 07:00:00+09:00,737997.0,738595.0,733302.0,738092.0
2020-04-03 07:15:00+09:00,738092.0,739410.0,736173.0,737219.0
2020-04-03 07:30:00+09:00,737219.0,742610.0,737219.0,742340.0
2020-04-03 07:45:00+09:00,742451.0,743000.0,740000.0,741331.0
2020-04-03 08:00:00+09:00,741677.0,741774.0,733302.0,737730.0
2020-04-03 08:15:00+09:00,737730.0,738683.0,732501.0,733850.0
2020-04-03 08:30:00+09:00,733849.0,734833.0,729659.0,733976.0
2020-04-03 08:45:00+09:00,733976.0,738013.0,733001.0,735176.0
2020-04-03 09:00:00+09:00,735403.0,737420.0,733956.0,736702.0
2020-04-03 09:15:00+09:00,736141.0,736510.0,731500.0,732627.0
2020-04-03 09:30:00+09:00,732377.0,733960.0,730550.0,733144.0
2020-04-03 09:45:00+09:00,732771.0,732771.0,728730.0,729994.0
2020-04-03 10:00:00+09:00,730149.0,732256.0,727803.0,732256.0
2020-04-03 10:15:00+09:00,732107.0,732604.0,731224.0,732117.0
